ID,oldID,NAME,RESPONSE,PREFEC,DISTRICT,PRBLOCK,INCUMB,TERM,PARTY,SEX,AGE,RESULT,Q1,Q2_1,Q2_2,Q2_3,Q3_1,Q3_2,Q3_3,Q4_1,Q4_2,Q4_3,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q9_12,Q9_13,Q9_14,Q9_15,Q9_16,Q9_17,Q9_18,Q9_19,Q9_20,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q10_10,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q11_11,Q11_12,Q11_13,Q11_14,Q12
40,30,ïêïîÅÅãŒ        ,1,1,12,51,3,7,1,1,67,3,2,8,5,6,3,5,13,4,1,3,4,2,1,3,3,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,2,1,2,2,2,4,3,1,2,2,3,1,3,1,2,3,4,2,3,1,2,3,2,2,2,2,3,50,75,50,75,75,75,50,50,10,10,60,60,60,60,4
41,31,èºñÿÅÅå™åˆ      ,1,1,12,51,3,2,2,1,49,1,3,5,8,7,15,8,5,NA,NA,NA,3,4,3,3,2,2,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,1,2,5,5,4,4,1,5,5,2,4,3,5,1,2,1,3,5,1,4,4,4,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
42,808,ä}èºÅÅí∑ñõ      ,1,1,12,NA,1,0,11,1,56,4,4,1,3,14,1,3,14,3,4,NA,3,3,3,3,3,3,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,3,1,1,1,1,1,1,1,1,1,1,3,3,3,5,2,5,5,5,1,3,5,5,3,1,1,1,4,2,1,1,4,5,25,10,10,10,10,55,0,0,0,0,0,75,NA,50,1
43,32,â°éRÅÅñkìl      ,1,2,1,52,3,1,2,1,45,1,3,5,8,9,5,6,15,1,5,3,3,4,3,3,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5,1,1,1,3,5,1,1,3,1,1,4,1,4,2,3,3,3,3,1,5,2,3,2,2,3,3,5,3,3,4,1,3,1,1,0,0,0,0,0,0,100,100,100,100,0,0,0,0,2
44,33,ãgñìÅÅóm        ,1,2,1,52,1,0,4,1,34,4,4,4,9,14,9,5,8,2,3,5,3,3,3,4,3,3,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,2,3,1,5,3,5,5,1,5,2,5,5,5,5,2,3,3,4,5,3,1,3,4,4,1,3,2,5,3,3,5,3,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
45,34,ìnï”ÅÅâpïF      ,1,2,1,52,1,0,5,1,68,4,4,9,8,7,7,5,6,1,2,5,3,2,3,3,4,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,3,3,5,5,1,5,2,5,5,5,5,1,2,3,2,5,1,1,3,5,5,1,2,1,5,3,1,4,4,5,2,3,0,50,50,50,50,50,50,50,50,50,50,50,50,50,2
46,809,è„ìcÅÅàÍîé      ,1,2,1,NA,1,0,11,1,59,4,3,3,1,14,3,11,12,1,3,4,2,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,5,1,1,1,1,NA,1,1,1,1,1,1,4,1,5,2,5,5,1,1,3,4,5,3,1,1,2,4,4,2,1,5,5,30,25,60,55,65,56,10,40,10,25,30,75,70,50,1
47,35,è°ìcÅÅê¢äÏíj    ,1,2,1,NA,1,0,12,1,51,4,3,5,9,7,13,11,5,1,5,4,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,4,3,1,1,1,1,1,2,4,1,1,1,1,3,2,2,1,2,5,1,5,4,2,3,4,2,4,4,2,2,4,1,1,1,2,30,30,65,30,30,40,40,40,30,40,30,60,75,50,3
48,1094,í√ìáÅÅè~        ,1,2,1,NA,1,0,12,1,42,4,3,3,9,5,9,5,11,1,3,2,4,3,1,3,3,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,4,1,4,3,1,3,1,2,1,1,1,1,4,3,1,1,2,3,5,4,4,2,3,4,2,3,3,2,2,4,5,3,2,4,75,50,50,25,25,75,NA,NA,NA,NA,NA,NA,NA,NA,5
49,36,ç]ìnÅÅëèìø      ,1,2,2,52,3,3,1,1,53,1,2,3,9,5,5,15,15,1,3,2,4,NA,NA,NA,NA,NA,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4,3,2,2,3,1,1,1,2,1,1,1,2,4,2,1,1,1,1,3,4,3,2,2,4,3,4,1,2,2,4,2,1,3,4,80,80,70,60,70,70,20,10,10,20,35,25,20,25,5
50,37,íÜñÏìnÅÅèŸéq    ,1,2,2,52,1,0,2,2,38,3,3,5,9,15,15,9,5,1,5,3,3,4,3,3,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1,1,3,1,4,1,1,3,1,2,3,3,5,5,3,3,5,4,2,1,4,4,3,5,2,1,5,1,3,5,5,4,2,5,50,50,50,50,50,50,100,100,100,99,99,50,50,50,2
51,810,êXåıÅÅèÚ        ,1,2,2,NA,1,0,11,1,59,4,NA,1,3,14,1,3,14,1,3,4,2,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,2,3,3,2,1,1,1,4,1,1,1,1,1,3,3,3,1,3,5,3,3,2,3,3,3,3,3,2,1,2,3,2,1,4,4,50,50,60,50,60,50,10,10,10,10,30,60,60,60,1
52,1087,åFíJÅÅÉqÉTéq    ,1,2,2,NA,1,0,12,2,61,4,4,5,3,13,5,6,11,5,1,2,3,3,3,3,3,3,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,4,3,2,3,2,3,2,3,2,2,2,3,2,4,2,1,1,1,2,2,2,3,2,4,3,2,4,4,2,5,1,4,2,2,4,0,50,49,60,70,70,50,50,40,40,60,60,60,70,2
53,38,ëÂìáÅÅóùêX      ,1,2,3,52,3,8,1,1,62,1,2,NA,NA,NA,3,6,13,NA,NA,NA,4,NA,1,NA,NA,NA,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,1,5,1,2,1,3,1,1,3,NA,4,2,1,1,1,NA,5,3,2,1,3,5,2,3,1,3,2,2,2,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
54,39,ìcñºïîÅÅãßë„    ,1,2,3,52,3,2,2,2,39,3,3,12,9,8,15,8,9,3,2,4,NA,4,NA,NA,NA,NA,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5,1,1,3,2,4,2,1,3,1,2,4,2,4,3,3,3,4,3,1,2,3,4,4,4,2,2,5,3,3,3,3,4,3,4,50,50,50,50,50,50,100,100,100,100,100,50,50,50,3
55,811,íÜêºÅÅèCìÒ      ,1,2,3,NA,1,0,11,1,62,4,4,9,3,14,3,11,9,3,4,1,2,3,3,3,3,2,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,3,3,1,1,1,1,1,1,1,1,1,2,3,3,5,3,5,5,2,2,4,3,2,3,1,2,3,5,1,1,1,3,1,25,25,50,50,25,50,0,50,0,0,25,50,75,50,1
56,40,ñÿë∫ÅÅëæòY      ,1,2,4,52,3,4,1,1,43,1,2,3,5,7,5,13,15,1,5,3,4,3,1,3,3,3,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3,3,1,2,2,1,1,1,3,1,2,2,2,3,2,2,1,2,3,3,3,3,3,3,4,3,3,2,2,3,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
57,41,í√ìáÅÅã±àÍ      ,1,2,4,52,2,2,2,1,54,3,4,5,7,3,5,6,12,1,3,4,3,4,3,3,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,5,3,3,3,1,1,1,2,1,4,2,2,1,2,5,1,3,3,2,3,5,2,1,1,1,1,5,2,2,1,3,0,0,60,0,0,0,100,100,100,100,100,50,0,0,2
58,812,êŒìcÅÅè∫çO      ,1,2,4,NA,1,0,11,1,50,4,3,1,3,14,15,NA,NA,4,3,2,2,3,3,3,3,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,5,1,1,1,1,4,1,3,1,1,3,1,4,3,3,4,5,5,2,1,4,3,5,4,3,1,3,5,2,2,1,5,5,40,0,40,50,50,50,0,50,0,0,50,50,50,50,1
59,42,çÇã¥ÅÅî‰ìﬁéq    ,1,3,1,52,1,0,1,2,50,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,43,äKÅÅñ“          ,1,3,1,52,3,1,2,1,42,1,3,9,7,6,15,9,7,3,5,1,3,4,3,3,2,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,5,1,2,4,3,3,5,1,3,2,4,5,3,5,2,3,4,5,3,5,2,3,3,3,5,2,2,4,3,2,3,2,4,3,4,0,50,50,25,0,25,100,90,100,90,80,50,40,0,2
61,45,à…ëÚÅÅèπçO      ,1,3,1,52,1,0,5,1,61,4,2,14,9,7,11,13,14,1,2,5,3,2,3,3,4,2,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,2,3,5,5,5,1,5,3,5,5,5,5,1,3,3,4,5,1,2,4,5,4,2,1,3,NA,3,3,5,3,5,2,3,0,50,30,0,0,50,50,30,0,50,10,0,30,0,2
62,44,ãgìcÅÅã±éq      ,1,3,1,NA,1,0,4,2,27,4,3,9,8,5,9,8,5,1,2,5,3,3,3,4,2,3,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,2,1,5,3,5,5,1,5,4,5,5,5,5,2,2,4,4,5,2,1,3,5,5,2,3,4,5,4,1,5,2,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
63,813,êXÅÅåõçÏ        ,1,3,1,NA,1,0,11,1,52,4,4,3,1,8,3,2,6,3,4,1,2,2,3,3,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,1,1,4,1,1,1,1,1,3,3,1,1,3,5,2,3,1,2,3,5,4,3,1,2,4,4,3,1,4,5,50,10,20,50,50,50,10,20,0,0,50,50,50,50,3
64,46,óÈñÿÅÅèràÍ      ,1,3,2,52,3,6,1,1,55,4,2,3,9,5,8,7,5,1,5,3,4,3,1,3,3,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,2,3,1,2,1,3,1,2,3,1,4,3,1,1,2,2,4,3,3,3,3,3,3,5,1,3,3,2,2,2,3,4,80,70,50,40,50,50,30,30,30,30,30,40,50,50,1
65,47,î®ÅÅç_é°        ,1,3,2,52,1,0,2,1,45,1,3,3,5,9,3,5,12,1,3,4,3,4,2,2,2,2,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,2,3,2,3,1,3,1,3,3,1,5,3,1,2,3,5,1,2,3,3,3,3,2,3,5,2,3,4,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,4
66,814,çHì°ÅÅìNéq      ,1,3,2,NA,1,0,11,2,46,4,3,1,3,9,NA,NA,NA,3,4,1,2,3,3,3,3,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,5,5,1,1,1,1,4,1,1,1,1,1,3,4,2,3,1,5,5,4,1,3,3,4,3,3,1,3,3,3,3,1,5,5,50,10,10,50,50,40,0,5,0,0,20,50,50,50,1
67,48,ã¥ñ{ÅÅâpã≥      ,1,3,3,52,1,0,1,1,41,4,3,3,5,8,3,5,4,1,4,3,4,3,1,3,3,3,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,1,1,3,1,1,1,3,1,2,2,1,5,3,2,1,1,3,3,5,5,3,3,5,3,2,5,1,3,3,3,1,1,3,100,100,100,100,100,100,0,0,NA,0,0,0,50,50,1
68,49,â©êÏìcÅÅìO      ,1,3,3,52,3,3,2,1,55,1,3,3,7,12,13,5,12,1,3,2,3,4,3,2,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,3,3,3,3,1,3,1,2,3,4,5,2,3,2,4,4,3,2,3,4,3,3,3,1,5,3,3,4,4,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
69,815,à¢ïîÅÅíâêb      ,1,3,3,NA,1,0,11,1,35,4,4,15,3,14,3,5,15,1,3,4,2,2,3,3,3,2,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,3,4,1,1,1,1,3,1,1,1,1,1,3,3,1,2,3,5,5,1,1,4,3,4,3,4,1,3,4,2,1,1,4,2,50,0,25,50,75,75,0,50,25,0,75,75,75,50,1
70,50,çÇã¥ÅÅâ√êM      ,1,3,4,52,2,1,1,1,55,4,3,3,5,9,5,3,12,1,3,5,4,2,2,NA,NA,NA,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,5,1,1,4,1,3,1,3,1,1,2,1,3,2,1,1,3,2,1,3,2,2,2,4,2,2,4,2,3,4,3,1,2,2,50,70,60,60,60,70,30,40,30,30,60,50,40,50,2
71,52,ê£êÏÅÅíÂê¥      ,1,3,4,52,1,0,4,1,58,4,3,9,8,5,5,8,9,2,1,5,3,3,3,4,3,3,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,2,1,1,5,3,5,5,1,5,2,5,5,5,5,1,3,5,5,5,1,1,4,5,5,1,1,1,5,4,3,5,5,4,1,3,0,0,0,0,0,0,50,50,30,50,50,0,0,0,2
72,53,è¨å¥ÅÅêÈó«      ,1,3,4,52,1,0,5,1,65,4,4,3,9,8,13,11,5,1,2,4,3,2,3,3,4,2,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,5,3,5,5,1,5,4,5,5,5,5,1,2,3,2,5,1,1,2,2,5,2,1,1,5,2,2,5,2,4,2,4,0,40,40,20,20,30,55,60,5,56,40,30,50,40,3
73,51,è¨ëÚÅÅàÍòY      ,1,3,4,NA,3,13,2,1,66,1,4,15,NA,NA,6,5,12,3,1,4,3,4,3,2,2,2,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,5,1,1,5,1,2,5,1,5,1,1,NA,1,5,NA,1,NA,NA,NA,1,1,NA,5,NA,1,2,1,5,3,NA,3,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
74,816,à¿âiÅÅóz        ,1,3,4,NA,1,0,11,1,61,4,2,3,14,9,9,14,3,4,2,5,2,3,3,3,3,3,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,3,2,3,2,1,1,5,1,1,1,1,1,1,2,3,3,3,5,3,2,1,2,3,5,2,2,3,2,3,2,1,1,3,4,35,34,55,57,77,77,17,17,1,1,70,55,55,55,1
75,54,ìyà‰ÅÅãú        ,1,4,1,52,3,1,1,1,50,4,1,3,NA,NA,13,NA,NA,3,NA,NA,4,NA,1,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,1,NA,1,1,1,1,3,1,1,2,1,3,3,1,1,1,1,2,3,4,2,2,NA,3,3,NA,1,4,1,1,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76,55,åSÅÅòaéq        ,1,4,1,52,3,1,2,2,51,1,3,9,7,8,9,7,8,2,3,4,3,4,3,2,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,4,2,2,5,1,5,2,4,5,2,5,2,2,2,4,3,1,1,1,4,3,1,2,1,2,4,3,5,5,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
77,56,äpñÏÅÅíBñÁ      ,1,4,1,NA,1,0,4,1,49,4,3,9,8,3,3,9,8,1,2,4,3,3,3,4,3,3,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,2,2,1,5,3,5,5,1,5,2,2,5,5,5,2,2,2,4,5,1,1,2,5,5,1,2,2,5,3,3,5,4,5,2,4,0,0,0,0,0,25,0,0,0,0,0,0,0,15,2
78,817,âììcÅÅåhàÍ      ,1,4,1,NA,1,0,11,1,58,4,3,3,14,1,3,14,1,3,4,1,2,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,3,3,3,2,1,1,3,1,1,1,1,2,1,3,4,3,3,4,4,3,1,3,3,2,4,2,1,2,3,2,2,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
79,1106,ñÓìáÅÅëÏêb      ,1,4,1,NA,1,0,12,1,26,4,3,3,5,11,3,5,11,1,2,3,3,3,3,2,2,2,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,2,1,1,5,1,5,5,1,5,3,5,5,4,5,2,3,2,5,5,1,1,3,5,5,1,1,2,5,2,2,5,5,5,1,5,5,11,15,0,1,2,18,6,12,20,3,4,10,7,2
80,57,íÜñÏÅÅê≥éu      ,1,4,2,52,3,3,1,1,60,4,2,3,9,7,4,3,9,3,5,1,4,3,1,3,3,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,2,1,2,1,1,2,3,1,2,2,1,3,3,1,NA,1,3,NA,3,3,2,3,5,3,2,2,2,3,3,2,1,3,4,75,50,75,75,75,75,0,0,0,0,0,50,50,50,1
81,58,ç÷ì°ÅÅã±ãI      ,1,4,2,52,1,0,2,1,39,1,4,3,15,7,11,5,4,3,5,2,3,4,3,3,2,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,5,1,1,3,5,3,3,1,NA,1,NA,NA,5,5,2,4,3,5,5,3,2,3,4,3,3,3,1,5,3,3,4,5,3,3,3,0,0,25,0,0,0,100,100,100,100,100,0,50,0,2
82,818,à¿ïîÅÅåˆêl      ,1,4,2,NA,1,0,11,1,42,4,2,14,4,6,6,14,4,3,4,1,2,3,3,3,3,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,4,2,1,1,1,3,1,1,1,1,3,1,3,3,3,4,5,3,3,3,5,5,5,3,2,1,3,3,3,3,1,5,5,50,40,50,50,50,50,20,30,20,0,30,30,50,50,1
83,1102,ç≤ì°ÅÅñL        ,1,4,2,NA,1,0,12,1,56,4,4,15,6,14,15,6,14,1,4,5,3,2,3,3,2,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,2,1,5,4,1,5,1,2,4,5,5,1,3,3,5,1,1,5,4,3,4,3,1,1,5,1,1,2,3,3,1,3,25,75,50,10,0,0,50,75,0,80,75,80,80,75,2
84,59,êºë∫ÅÅñæçG      ,1,4,3,52,3,2,1,1,48,4,2,3,5,9,6,13,3,5,1,3,4,3,1,3,3,2,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,5,2,1,2,1,1,2,3,1,2,2,1,3,3,1,1,1,3,3,3,3,2,3,3,3,1,2,3,3,3,3,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
85,60,ã¥ñ{ÅÅê¥êm      ,1,4,3,52,2,1,2,1,37,1,3,7,8,11,7,8,12,1,4,3,NA,4,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5,1,1,3,2,3,3,1,4,2,3,4,1,4,2,3,2,4,4,1,2,1,5,4,2,2,1,5,3,3,4,4,3,2,3,0,0,60,10,10,0,90,90,100,70,80,70,80,10,2
86,819,è¨ó—ÅÅñrñæ      ,1,4,3,NA,1,0,11,1,38,4,4,3,1,15,3,1,14,1,4,3,2,2,3,3,3,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,5,3,2,1,1,1,3,1,1,1,1,1,2,4,NA,4,4,5,3,1,1,3,5,5,4,1,2,3,4,1,1,1,5,5,10,5,10,50,10,15,0,25,0,0,50,75,75,50,1
87,61,à…ì°ÅÅêMëæòY    ,1,4,4,52,3,3,1,1,55,4,2,3,15,5,1,5,6,5,3,1,4,3,1,3,3,2,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,3,1,2,2,1,1,2,1,1,2,2,1,3,3,1,2,1,3,3,3,3,2,3,3,3,3,3,3,2,4,3,3,3,3,100,75,50,75,75,75,0,25,0,0,25,50,50,25,3
88,62,êŒéRÅÅåhãM      ,1,4,4,52,1,0,2,1,39,1,4,9,5,3,5,11,1,5,1,3,3,4,3,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,4,3,2,4,1,3,3,4,4,4,4,2,2,2,3,4,2,2,4,3,3,4,2,2,2,2,3,3,2,5,2,4,25,60,40,10,5,25,80,80,80,75,75,60,70,3,5
89,63,â¡ì°ÅÅä≤ïv      ,1,4,4,52,1,0,4,1,45,4,3,9,8,5,3,5,8,1,2,4,3,3,3,4,3,3,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,5,3,5,5,1,5,2,2,5,5,5,2,2,2,3,5,1,1,3,5,5,1,2,1,5,3,3,5,3,5,2,4,0,0,0,0,0,25,0,0,0,0,0,0,0,10,2
90,820,ë∫è„ÅÅëPè∫      ,1,4,4,NA,1,0,11,1,36,4,3,1,3,6,6,14,1,1,3,4,3,3,3,3,3,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,5,1,1,1,1,2,1,1,3,1,2,1,3,3,3,3,5,5,2,1,3,3,5,3,4,1,1,4,1,3,1,5,3,10,0,10,50,10,40,0,0,0,0,0,50,50,50,5
91,64,ç÷ì°ÅÅê≥î¸      ,1,4,5,52,1,0,1,1,54,4,2,5,3,9,5,3,9,1,3,5,4,2,1,3,3,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,2,2,2,2,1,2,1,2,2,2,5,3,2,2,2,3,4,3,3,3,3,4,2,3,3,1,3,3,3,1,2,3,50,50,30,30,75,75,25,25,25,25,40,25,50,25,3
92,65,à¿èZÅÅè~        ,1,4,5,52,3,4,2,1,46,1,NA,7,8,9,13,5,8,1,4,5,NA,4,NA,NA,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,5,1,1,1,4,4,3,3,3,2,2,3,2,4,2,2,3,4,4,2,3,2,2,4,5,2,1,2,1,3,5,3,1,2,2,NA,NA,NA,NA,NA,NA,80,100,80,90,NA,NA,NA,0,2
93,66,è¨ñÏéõÅÅå‹ìT    ,1,4,6,52,3,3,1,1,48,1,1,3,5,12,5,1,12,1,3,5,4,3,1,3,3,2,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3,3,1,2,2,1,3,1,4,1,1,3,2,4,3,1,1,1,5,3,3,3,5,3,3,2,1,1,2,3,4,5,3,2,2,100,100,100,100,100,100,50,50,50,50,50,50,50,50,2
94,67,êõñÏÅÅìNóY      ,1,4,6,52,3,2,5,1,60,4,3,3,9,5,5,9,3,1,2,5,3,2,3,3,4,2,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,2,1,2,5,4,5,5,1,5,4,5,5,5,4,2,2,2,4,4,1,2,4,5,5,1,1,1,5,4,4,5,2,4,2,4,0,25,75,0,0,50,75,50,50,75,25,25,25,25,2
95,821,éÅâ∆ÅÅéüíj      ,1,4,6,NA,1,0,11,1,61,4,4,1,2,3,3,5,9,1,3,4,3,3,3,3,3,3,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,4,5,5,1,1,1,5,1,1,1,1,1,1,1,5,2,4,5,5,1,1,1,2,4,3,2,1,1,2,2,1,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
96,68,ìÒìcÅÅçFé°      ,1,5,1,52,3,7,1,1,70,4,2,3,5,9,5,3,6,1,3,5,4,NA,1,3,NA,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,2,2,2,4,2,2,2,2,2,3,3,2,2,2,2,4,4,3,2,3,3,3,2,5,1,1,3,5,2,1,1,4,50,40,30,0,10,20,0,20,10,10,20,0,NA,NA,3
97,69,éõìcÅÅäw        ,1,5,1,52,3,2,2,1,32,1,3,3,7,13,9,12,13,3,2,1,3,4,3,3,2,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,5,1,1,3,3,2,3,2,3,2,3,3,2,4,4,3,3,4,4,1,2,3,3,3,2,2,4,5,4,4,3,5,2,3,5,15,65,30,15,10,35,70,70,50,100,60,40,50,0,5
98,70,óÈñÿÅÅím        ,1,5,1,52,1,0,4,1,32,4,4,9,8,5,9,8,5,2,1,5,3,3,3,4,3,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,1,4,3,5,5,1,5,3,3,5,5,5,2,2,2,3,5,3,1,4,4,5,2,2,2,5,3,2,4,4,4,1,4,0,25,25,0,0,25,30,30,25,30,25,25,0,30,2
99,822,íﬂìcÅÅóTãMîé    ,1,5,1,NA,1,0,11,1,50,4,3,14,3,12,14,12,10,4,3,NA,3,3,3,3,3,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,3,4,1,1,1,1,5,1,1,1,1,1,1,3,3,5,3,5,5,2,1,3,5,4,4,1,1,2,3,1,4,1,5,2,10,0,0,10,10,10,0,0,0,0,0,50,50,50,1
100,71,ì°à‰ÅÅózåı      ,1,5,1,NA,1,0,12,1,61,4,3,9,3,6,14,1,5,1,2,3,2,3,2,3,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,3,3,3,1,1,1,4,1,1,1,1,1,3,2,2,2,3,3,2,5,4,3,3,4,2,3,2,3,3,4,2,2,4,4,60,90,50,50,50,50,40,50,20,20,50,70,40,0,5
101,72,ã‡ìcÅÅèüîN      ,1,5,2,52,1,0,1,1,59,3,3,3,5,15,3,5,15,5,3,1,4,2,1,3,3,2,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,3,2,2,3,3,3,1,2,3,2,4,2,1,1,2,3,3,2,2,3,3,4,2,1,1,1,3,3,3,2,2,3,50,30,50,0,50,60,0,20,20,0,30,50,40,40,4
